,id,title,tags
2128,9760,Epic Movie,"whenedward,peter,lucyandsusaneachfollowtheirownpath,theyendupfindingthemselvesatwilly'schocolatefactory.walkingthroughawardrobe,theydiscovertheworldofgnarnia,whichisruledbythewhitebitch.meetingupwithcharacterssuchasharrypotterandcaptainjackswallows,thenewlyreunitedfamilymustteamupwithaslo,awise-but-hornyliontostopthewhitebitch'sarmyactionadventurecomedykalpennadamcampbelljennifercoolidgejaymamaysfaunea.chambersjasonfriedbergaaronseltz"
2129,314365,Spotlight,"thetruestoryofhowthebostonglobeuncoveredthemassivescandalofchildabuseandthecover-upwithinthelocalcatholicarchdiocese,shakingtheentirecatholicchurchtoitscore.childabusejournalismjudgefloridabostonpedophiliacourtcover-uppriestlawyercatholiccatholicchurchcatholicismseptember112001investigativejournalismcardinalchristmasdramathrillerhistorymarkruffalomichaelkeatonrachelmcadamslievschreiberjohnslatterytommccarthi"
2130,13279,Lakeview Terrace,"ayounginterracialcouplehasjustmovedintotheircaliforniadreamhomewhentheybecomethetargetoftheirnext-doorneighbor,whodisapprovesoftheirrelationship.atightlywoundlapdofficerhasappointedhimselfthewatchdogoftheneighborhood.hisnightlyfootpatrolsandoverlywatchfuleyesbringcomforttosome,buthebecomesincreasinglyaggressivetothenewlyweds.thesepersistentintrusionsintotheirlivescausethecoupletofightback.vandalismharassmentneighborhousepartyshottodeathpregnancyurinationinterracialcouplelapdairconditionerdramacrimethrillersamuell.jacksonpatrickwilsonkerrywashingtonronglassjustinchambersneillabut"
2131,1975,The Grudge 2,"intokyo,ayoungwomanisexposedtothesamemysteriouscursethatafflictedhersister.thesupernaturalforce,whichfillsapersonwithragebeforespreadingtoitsnextvictim,bringstogetheragroupofpreviouslyunrelatedpeoplewhoattempttounlockitssecrettosavetheirlives.remakelittleboycursehorrorthrillersarahmichellegellarambertamblynedisonchenariellekebbeljenniferbealstakashishimizu"
2132,33644,How Stella Got Her Groove Back,"throughgoodtimesandbad,stellaanddelilahhavealwayshadeachother.now,stella'ssobusybuildingalifethatshe'sforgottenhowtoreallylive.butdelilahisabouttochangeallthat.whatstartsasaquicktriptojamaica,endasanexhilaratingvoyageofselfdiscoveryasstellalearnstoopenherheartandfindlove-evenifit'swithaman20yearsherjunior.blackpeopleagedifferencejamaicavacationfemaleprotagonistcomedydramaromanceangelabassetttayediggswhoopigoldbergreginakingsuzzannedouglaskevinrodneysullivan"
2133,1649,Bill & Ted's Bogus Journey,"amiableslackersbillandtedareonceagainropedintoafantasticaladventurewhendenomolos,avillainfromthefuture,sendsevilrobotduplicatesofthetwoladstoterminateandreplacethem.therobotdoublesactuallysucceedinkillingbillandted,butthetwoaredeterminedtoescapetheafterlife,challengingthegrimreapertoaseriesofgamesinordertoreturntothelandoftheliving.futuredyinganddeathheaventimetravelheavymetaldiabolicalegoafterlifemetalrobotdevildoppelgangerseanceadventurecomedyfamilyfantasysciencefictionkeanureevesalexwintergeorgecarlinwilliamsadlerjossacklandpeterhewitt"
2134,9895,Man of the Year,"theirreverenthostofapoliticalsatiretalkshowdecidestorunforpresidentandexposecorruptioninwashington.hisstuntgoesfurtherthanheexpectswhenheactuallywinstheelection,butasoftwareengineersuspectsthatacomputerglitchisresponsibleforhissurprisingvictory.usapresidentpresidentialelectioncomediancomedydramaromancethrillerrobinwilliamschristopherwalkenlauralinneylewisblackjeffgoldblumbarrylevinson"
2135,9570,The Black Hole,"theexplorercraftu.s.s.palominoisreturningtoearthafterafruitless18-monthsearchforextra-terrestriallifewhenthecrewcomesuponasupposedlylostship,themagnificentu.s.s.cygnus,hoveringnearablackhole.theshipiscontrolledbydr.hansreinhardtandhismonstrousrobotcompanion,maximillian.buttheinitialwondermentandawethepalominocrewfeelfortheshipanditsresistancetothepoweroftheblackholeturntohorrorastheyuncoverreinhardt'splans.killerrobotspacemarineghostshipblackholeadventurefamilysciencefictionactionmaximilianschellanthonyperkinsrobertforsterjosephbottomsernestborgninegarynelson"
2136,27579,The American,"dispatchedtoasmallitaliantowntoawaitfurtherorders,assassinjackembarksonadoublelifethatmaybemorerelaxingthanisgoodforhim.prostituteswedensuspensepriestverylittledialoguecrimedramathrillergeorgeclooneyviolanteplacidotheklareutenpaolobonacellijohanleysenantoncorbijn"
2137,16052,Selena,"inthisbiographicaldrama,selenaquintanillaisbornintoamusicalmexican-americanfamilyintexas.herfather,abraham,realizesthathisyoungdaughteristalentedandbeginsperformingwithheratsmallvenues.shefindssuccessandfallsforherguitarist,chrisperez,whodrawstheireofherfather.seekingmainstreamstardom,selenabeginsrecordinganenglish-languagealbumwhich,tragically,shewouldnevercomplete.musicaltejanoelopementbustierfanclubdramajenniferlopezedwardjamesolmosconstancemariejonsedalupeontiverosgregorynava"
2138,40264,Vampires Suck,"becca,ananxious,non-vampireteenistornbetweentwoboys.beforeshecanchoose,beccamustgetaroundhercontrollingfather,whoembarrassesbeccabytreatingherlikeachild.meanwhile,becca'sfriendscontendwiththeirownromanticissues-allofwhichcollideattheprom.vampirehighschoolpromspoofhorrorspoofteenagerduringcreditsstingerhorrorcomedychrisriggimattlanterjennproskekenjeongbradleydoddsjasonfriedbergaaronseltz"
2139,1164,Babel,"tragedystrikesamarriedcoupleonvacationinthemoroccandesert,touchingoffaninterlockingstoryinvolvingfourdifferentfamilies.terrorlossofmothergunmoroccodeaf-mutesandiegoecstasyillegalimmigrationfirsttimenannydaughterbulletwoundensemblecastdramabradpittcateblanchettgaelgarcíabernalrinkokikuchiadrianabarrazaalejandrogonzáleziñárritu"
2140,239678,This Is Where I Leave You,"whentheirfatherpassesaway,fourgrown,world-wearysiblingsreturntotheirchildhoodhomeandarerequested--withanadmonition--tostaytheretogetherforaweek,alongwiththeirfree-speakingmotherandacollectionofspouses,exesandmight-have-beens.asthebrothersandsistersre-examinetheirsharedhistoryandthestatusofeachtatteredrelationshipamongthosewhoknowandlovethembest,theyreconnectinhystericallyfunnyandemotionallysignificantways.basedonnovelfuneraldysfunctionalfamilydeathoffathermanchildfamilymourninggrievingdramacomedyjasonbatemantinafeyadamdriverrosebyrnecoreystollshawnlevi"
2141,14359,Doubt,"in1964,acatholicschoolnunquestionsapriest'sambiguousrelationshipwithatroubledyoungstudent,suspectinghimofabuse.hedeniesthecharges,andmuchofthefilm'squick-firedialoguetacklesthemesofreligion,morality,andauthority.sexualabuseboywinegiftjanitorsingingpedophilegossipcompassiontolerance1960sdramamysterymerylstreepphilipseymourhoffmanamyadamsvioladavisalicedrummondjohnpatrickshanley"
2142,3989,Team America: World Police,"teamamericaworldpolicefollowsaninternationalpoliceforcededicatedtomaintainingglobalstability.learningthatdictatorkimjongilisouttodestroytheworld,theteamrecruitsbroadwaystargaryjohnstontogoundercover.withthehelpofteamamerica,garymanagestouncovertheplantodestroytheworld.willteamamericabeabletosaveitintime?itstars…samuelljackson,timrobbins,seanpenn,michaelmoore,helenhunt,mattdamon,susansarandon,georgeclooney,dannyglover,ethanhawke,alecbaldwin…ordoesit?parisfrancecairocapitalismlossofloveregyptwaragainstterrorshotgunpatriotismpentagonamericandreamdestroyshipwrecklouvreamericanwayoflifefailurepanamadamagegovernmenteiffeltowerparisworldpoliticsmassdestructionmusicadventureanimationactioncomedytreyparkermattstonekristenmillermasasamoyodarannorristreypark"
2143,76617,Texas Chainsaw 3D,"ayoungwomanlearnsthatshehasinheritedatexasestatefromherdeceasedgrandmother.afterembarkingonaroadtripwithfriendstouncoverherroots,shefindssheisthesoleownerofalavish,isolatedvictorianmansion.buthernewfoundwealthcomesatapriceasshestumblesuponahorrorthatawaitsherinthemansion’sdankcellars.sequelgoreleatherfaceslasherchainsawaftercreditsstingerduringcreditsstingerhorrorthrilleralexandradaddariodanyeagerbillmoseleymarilynburnstaniaraymondejohnluessenhop"
2144,1710,Copycat,anagoraphobicpsychologistandafemaledetectivemustworktogethertotakedownaserialkillerwhocopiesserialkillersfromthepast.policebrutalitypsychologypoliceoperationpoliceprotectionserialkillerpsychologistcowardlinessdramathrillersigourneyweaverhollyhunterwillpattonwilliammcnamaraharryconnickjr.jonamiel
2145,4258,Scary Movie 5,"homewiththeirnewly-formedfamily,happyparentsdanandjodyarehauntedbysinister,paranormalactivities.determinedtoexpeltheinsidiousforce,theyinstallsecuritycamerasanddiscovertheirfamilyisbeingstalkedbyanevildeaddemon.sequelparodyspoofaftercreditsstingerduringcreditsstingercomedysimonrexashleytisdalecharliesheenlindsaylohanericaashmalcolmd.le"
2146,20391,Paint Your Wagon,"amichiganfarmerandaprospectorformapartnershipinthecaliforniagoldcountry.theiradventuresincludebuyingandsharingawife,hijackingastage,kidnappingsixprostitutes,andturningtheirminingcampintoaboomtown.alongthewaythereisplentyofdrinking,gambling,andsinging.theyevenfindtimetodosomecreativegoldmining.miningprospectordramaactioncomedywesternmusicleemarvinclinteastwoodjeansebergharvepresnellraywalstonjoshualogan"
2147,10139,Milk,"thestoryofcalifornia'sfirstopenlygayelectedofficial,harveymilk,whobecameanoutspokenagentforchange,seekingequalrightsandopportunitiesforall.hisgreatloveforthecityanditspeoplebroughthimbackingfromyoungandold,straightandgay,alike–atatimewhenprejudiceandviolenceagainstgayswasopenlyacceptedasthenorm.gaysanfranciscohomophobiamayorbiographypoliticspoliticianelectioncampaignhomosexualitymoralityelectioncandlelightvigilmayoralcampaignhistorydramaseanpennemilehirschjamesfrancojoshbrolindiegolunagusvans"
2148,335778,Risen,"followstheepicbiblicalstoryoftheresurrection,astoldthroughtheeyesofanon-believer.clavius,apowerfulromanmilitarytribune,andhisaidelucius,aretaskedwithsolvingthemysteryofwhathappenedtojesusintheweeksfollowingthecrucifixion,inordertodisprovetherumorsofarisenmessiahandpreventanuprisinginjerusalem.christianityjesuschristapostlecrucifixionjerusalemancientromefaithresurrectiondeadbodyjudaismreligioustombactiontomfeltoncliffcurtisjosephfiennespeterfirthmarkkilleenkevinreynold"
2149,9645,Ghost Ship,"afterdiscoveringapassengershipmissingsince1962floatingadriftontheberingsea,salvagersclaimthevesselastheirown.oncetheybegintowingtheghostshiptowardsharbor,aseriesofbizarreoccurrenceshappenandthegroupbecomestrappedinsidetheship,whichtheysoonlearnisinhabitedbyademoniccreature.cruisepilotghostshiphorrormysterythrillergabrielbyrnejuliannamarguliesdesmondharringtonroneldardisaiahwashingtonstevebeck"
2150,55465,A Very Harold & Kumar Christmas,"sixyearshaveelapsedsinceguantanamobay,leavingharoldandkumarestrangedfromoneanotherwithverydifferentfamilies,friendsandlives.butwhenkumararrivesonharold'sdoorstepduringtheholidayseasonwithamysteriouspackageinhand,heinadvertentlyburnsdownharold'sfather-in-law'sbelovedchristmastree.tofixtheproblem,haroldandkumarembarkonamissionthroughnewyorkcitytofindtheperfectchristmastree,onceagainstumblingintotroubleateverysingleturn.holidayindianleadbeerchristmastreecannabissequelvulgaritydrugasian3dbeerpongcomedyneilpatrickharrisjohnchoeliaskoteasdanneelackleskalpenntoddstrauss-schulson"
2151,617,Wild Things,"whenteen-socialitekellyvanryan(richards)andtroubledbadgirlsuzietoller(campbell)accuseguidancecounselorsamlombardo(dillon)ofrape,he'ssuspendedbytheschool,rejectedbythetown,andfightingtogethislifeback.onecop(bacon)suspectsconspiracy,butnothingiswhatitseems...upperclasspoisonsailboatrapesexualabusefloridaeroticismblackmaillolitacheerleadercourtcaseplannedmurdersailingpretendedmurderseductionbisexualityalligatorcrocodileevergladesheart-throbwhitetrashmenageatroisintellectuallygiftedharpoonvanplancourtsinglemillionaireextramaritalaffairduringcreditsstingercrimedramamysterymattdillonkevinbacondeniserichardsnevecampbelltheresarusselljohnmcnaughton"
2152,19904,The Stepfather,"michaelharding(pennbadgley)returnshomefrommilitaryschooltofindhismother(selaward)happilyinloveandlivingwithhernewboyfriend,david(dylanwalsh).asthetwomengettoknoweachother,michaelbecomesmoreandmoresuspiciousofthemanwhoisalwaystherewithahelpfulhand.ishereallythemanofherdreamsorcoulddavidbehidingadarkside?stepfatherremakehorrorthrillermysterydylanwalshselawardpennbadgleyamberheardsherrystringfieldnelsonmccormick"
2153,48289,The Debt,"rachelsingerisaformermossadagentwhotriedtocaptureanotoriousnaziwarcriminal–thesurgeonofbirkenau–inasecretisraelimissionthatendedwithhisdeathonthestreetsofeastberlin.now,30yearslater,amanclaimingtobethedoctorhassurfaced,andrachelmustreturntoeasterneuropetouncoverthetruth.overwhelmedbyhauntingmemoriesofheryoungerselfandhertwofellowagents,thestill-celebratedheroinemustrelivethetraumaofthoseeventsandconfrontthedebtshehasincurred.beachmossadsecretagentinsaneasylumlyesyringelostoffrienddramathrillerhelenmirrenciaránhindstomwilkinsonjessicachastainsamworthingtonjohnmadden"
2154,243,High Fidelity,"whenrecordstoreownerrobgordongetsdumpedbyhisgirlfriend,laura,becausehehasn'tchangedsincetheymet,herevisitshistopfivebreakupsofalltimeinanattempttofigureoutwhatwentwrong.asrobseeksouthisformerloverstofindoutwhytheyleft,hekeepsuphiseffortstowinlauraback.chicagomusicrecordrockandrollrecordstoresouldiscjockeypopbrucefrederickjosephspringsteenrecordcollectioncomedydramaromancemusicjohncusackibenhjejletoddlouisojackblacklisabonetstephenfrear"
2155,6933,One Missed Call,"severalpeoplestartreceivingvoice-mailsfromtheirfutureselves--messageswhichincludethedate,time,andsomeofthedetailsoftheirdeaths.candylossofsistermobilephoneansweringmachinedyinganddeathvictimdeathofafriendsmsasthmafriendshippolicedelusionremakecowardlinesstrainhorrormysterythrillershannynsossamonedwardburnsanaclaudiatalancónraywiseazuraskyeericvalett"
2156,17182,Eye for an Eye,"it'sfireandbrimstonetimeasgrievingmotherkarenmccanntakesjusticeintoherownhandswhenakangaroocourtinlosangelesfailstoconvictrobertdoob,themonsterwhorapedandmurderedher17-year-olddaughter.rapegunself-defensegrievingparentsdramathrillersallyfieldkiefersutherlandedharrisbeverlyd'angelocharlaynewoodardjohnschlesing"
2157,8848,The Bank Job,"terryisasmall-timecardealertryingtoleavehisshadypastbehindandstartafamily.martineisabeautifulmodelfromterry'soldneighbourhoodwhoknowsthatterryisnoangel.whenmartineproposesafoolproofplantorobabank,terryrecognisesthedangerbutrealisesthismaybetheopportunityofalifetime.astheresourcefulbandofthievesburrowsitswayintoasafe-depositvaultatalloydsbank,theyquicklyrealisethat,besidesmillionsinriches,theboxesalsocontainsecretsthatimplicateeveryonefromlondon'smostnotoriousunderworldgangsterstopowerfulgovernmentfigures,andeventheroyalfamily.althoughtheheistmakesheadlinesthroughoutbritainforseveraldays,agovernmentgagordereventuallybringsallreportingofthecasetoanimmediatehalt.infidelitysubwaycardealervaultmannequinbahamasstripclubwifeofferphotographylondonundergroundbasedontruestoryextortiondoublecrosswalkietalkierailwaystationjackhammerpoliticalcorruptionbankheistcabinetofficercorruptpolicemanthrillercrimedramajasonstathamsaffronburrowsstephencampbellmooredanielmaysjamesfaulknerrogerdonaldson"
2158,38,Eternal Sunshine of the Spotless Mind,"joelbarish,heartbrokenthathisgirlfriendunderwentaproceduretoerasehimfromhermemory,decidestodothesame.however,ashewatcheshismemoriesofherfadeaway,herealisesthathestilllovesher,andmaybetoolatetocorrecthismistake.dejavuregretjealousyamnesiadreamoperationrelationshipproblemslovememorybrainwashingrelationshipheartbreaknonlineartimelinelovestorybittersweetsciencefictiondramaromancejimcarreykatewinsletkirstendunstmarkruffaloelijahwoodmichelgondri"
2159,38303,You Again,"history--makethathighschool--mayrepeatitselfwhenmarnilearnsthatjoanna,themeangirlfromherpast,issettobehersister-in-law.beforetheweddingbellstoll,marnimustshowherbrotherthatatigerdoesn'tchangeitsstripes.onmarni'ssideishermother,whilejoanna'sbackedbyherwealthyaunt.brothersisterrelationshipmarriagebullyduringcreditsstingercomedyromancekristenbellsigourneyweaverbettywhitekristinchenowethodetteannableandyfickman"
2160,1266,Street Kings,"tomludlowisadisillusionedl.a.policeofficer,rarelyplayingbytherulesandhauntedbythedeathofhiswife.whenevidenceimplicateshimintheexecutionofafellowofficer,heisforcedtogoupagainstthecopculturehe'sbeenapartofhisentirecareer,ultimatelyleadinghimtoquestiontheloyaltiesofeveryonearoundhim.policelosangelesactioncrimedramathrillerkeanureevesforestwhitakerchrisevanshughlauriemarthahigaredadaviday"
2161,107985,The World's End,fivefriendswhoreuniteinanattempttotoptheirepicpubcrawlfrom20yearsearlierunwittinglybecomehumankind'sonlyhopeforsurvival.endoftheworldapocalypsetrilogyhomagecomedyactionsciencefictionsimonpeggnickfrostmartinfreemaneddiemarsanpaddyconsidineedgarwright
2162,14043,Nancy Drew,intrepidteenageprivateeyenancydrewheadstotinseltownwithherfathertoinvestigatetheunsolvedmurderofamoviestarinthisold-fashionedwhodunitbasedoncarolynkeene'spopularseriesofbooksforyoungadults.butcanthesmall-towngirlcutthroughthehollywoodhypetosolvethecase?californiadetectivebasedonnoveldreamkidnappingchasepartymurderrescueescapehollywoodteenagerexplosionsurveillanceflashbackactionadventurecrimefamilymysterythrilleremmarobertsjoshflittermaxthieriotrachaelleighcooktatedonovanandrewflem
2163,19901,Daybreakers,"intheyear2019,aplaguehastransformedalmosteveryhumanintovampires.facedwithadwindlingbloodsupply,thefractureddominantraceplotstheirsurvival;meanwhile,aresearcherworkswithacovertbandofvampiresonawaytosavehumankind.femalenuditysunrisewaitressexperimentrainsunlightvampiredystopiabeautifulwomanslowmotionsceneundeaddecapitationscientistepidemicnightcreaturesfantasyhorroractionthrillersciencefictionethanhawkesamneillwillemdafoeclaudiakarvanisabellucasmichaelspierigpeterspierig"
2164,34016,She's Out of My League,"whenhestartsdatingdrop-deadgorgeousmolly,insecureairportsecurityagentkirkcan'tbelieveit.ashisfriendsandfamilysharetheirdoubtsabouttherelationshiplasting,kirkdoeseverythinghecantoavoidlosingmollyforever.confidenceromanticcomedydatinginsecurityairportsecurityunlikelyloverstwentysomethingduringcreditsstingercomedyromancealiceevejaybaruchelmikevogelkrystenritterdebrajoruppjimfieldsmith"
2165,59860,Monte Carlo,threeyoungwomenvacationinginparisfindthemselveswhiskedawaytomontecarloafteroneofthegirlsismistakenforabritishheiress.montecarlomistakenidentitylook-alikeyoungwomantexanamericanabroadadventurecomedyromanceselenagomezkatiecassidycorymonteithleightonmeesterandiemacdowellthomasbezucha
2166,10069,Stay Alive,"afterthemysterious,brutaldeathofanoldfriend,agroupofteenagersfindthemselvesinpossessionof""stayalive,""anultra-realistic3-dvideogamebasedonthespine-chillingtruestoryofa17thcenturynoblewoman,knownas""thebloodcountess.""thegamersdon'tknowanythingaboutthegameotherthanthey'renotsupposedtohaveit...andthey'redyingtoplayit.notabletoresisttemptation,thekidsbegintoplaythegrislygamebutsoonmakeachillingconnection--theyareeachbeingmurderedone-by-oneinthesamewayasthecharacterstheyplayedinthegame.asthelinebetweenthegameworldandtherealworlddisappears,theteensmustfindawaytodefeattheviciousandmercilessbloodcountess,allthewhiletryingto...stayalive.videogamehackervirtualrealityvirtualfightbaronesshorrorthrillerjonfostersamairearmstrongfrankiemunizjimmisimpsonwendellpiercewilliambrentbel"
2167,9588,Quigley Down Under,"americanmattquigleyanswersaustralianlandbaronelliottmarston'sadforasharpshootertokillthedingoesonhisproperty.butwhenquigleyfindsoutthatmarston'srealtargetistheaborigines,quigleyhitstheroad.now,evenamericanexpatriatecrazycoracan'tkeepquigleysafeinhiscat-and-mousegamewiththehomicidalmarston.australianchaseromanceactionadventurewesterndramatomsellecklaurasangiacomoalanrickmanchrishaywoodronhaddricksimonwinc"
2168,12819,Alpha and Omega,"twomismatchedwolvesembarkonacross-countryquesttogetbackhomeandrestorepeaceintheirpackafterbeingrelocatedthousandsofmilesawaybywell-meaningparkrangers.quick-wittedhumphrey(voiceofjustinlong)likestofrolicwithfriendsandplayvideogameswithsquirrels;disciplinedkate(voiceofhaydenpanettiere)likestocalltheshotsandhuntcaribou.normally,anomegawolflikehumphreywouldneverstandachancewithanalphawolflikekate,butwhenthey'rebothtransportedhalfwayacrossthecountrytheymustworktogethertogetbacktotheirnaturalhabitat.anditwon'tbeeasyeither,becausetheonethinghumphreyandkatecanagreeonisthattheydon'thaveanythingincommon.perhapsbyworkingtogethertowardacommongoal,however,thetwocontentioustravelingcompanionswillfinallyrealizethatevenlonewolvescanuseahelpingpaweveryonceinawhile.wolfarrangedmarriageforbiddenloveroadtripparkparkrangerhowlingsocialstatusfamilyanimationhaydenpanettierejustinlongdennishopperchristinariccidannygloverbengluckanthonybel"
2169,9954,The Covenant,fouryoungmenwhobelongtoasupernaturallegacyareforcedtobattleafifthpowerlongthoughttohavediedout.anothergreatforcetheymustcontendwithisthejealousyandsuspicionthatthreatenstotearthemapart.magicmalefriendshipcollegesupernaturalpowersteenageractionadventurefantasyhorrorsciencefictionthrillerstevenstraitlauraramseyjessicalucastaylorkitschchacecrawfordrennyharlin
2170,10115,Stick It,"haleyisanaturallygiftedathletebut,withhersocialbehavior,theteenseemsintentonsquanderingherabilities.afterafinalbrushwiththelaw,ajudgesentenceshertoanelitegymnasticsacademyrunbyalegendary,hard-nosedcoach.oncethere,haley'srebelliousattitudewinsherbothfriendsandenemies.gymnasticstrainerpubertytrainingsportteenagerwomandirectorcomedydramajeffbridgesmissyperegrymvanessalengiesmaddycurleynikkisoohoojessicabending"
2171,25132,Shorts,"ayoungboy'sdiscoveryofacolorful,wish-grantingrockcauseschaosinthesuburbantownofblackfallswhenjealouskidsandschemingadultsalikesetouttogettheirhandsonit.comedyfamilyjimmybennettkatdenningsjolievanierwilliamh.macyjamesspaderrobertrodriguez"
2172,577,To Die For,"susanwantstoworkintelevisionandwillthereforedoanythingittakes,evenifitmeanskillingherhusband.averydarkcomedyfromindependentdirectorgusvansantwithabrilliantnicolekidmanintheleadingrole.adulterywinterobsessiontelevisionnewhampshirenarcissisticpersonalitydisorderfantasydramacomedythrillernicolekidmanmattdillonjoaquinphoenixcaseyaffleckilleanadouglasgusvans"
2173,328387,Nerve,"industrioushighschoolsenior,veedelmonico,hashaditwithlivinglifeonthesidelines.whenpressuredbyfriendstojointhepopularonlinegamenerve,veedecidestosignupforjustonedareinwhatseemslikeharmlessfun.butasshefindsherselfcaughtupinthethrilloftheadrenaline-fueledcompetitionpartneredwithamysteriousstranger,thegamebeginstotakeasinisterturnwithincreasinglydangerousacts,leadingherintoahighstakesfinalethatwilldetermineherentirefuture.basedonnoveltechnologyinternethackingteenagernewyorkcitygameadaptationdarecellphonevideobasedonyoungadultnovelsmartphonetakingariskmysteryadventurecrimeemmarobertsdavefrancoemilymeademilesheizerjuliettelewishenryjoostarielschulman"
2174,12690,Appaloosa,twofriendshiredtopoliceasmalltownthatissufferingundertheruleofarancherfindtheirjobcomplicatedbythearrivalofayoungwidow.smalltownrancherdramawesterncrimeviggomortensenedharrisrenéezellwegerjeremyironstimothyspalledharri
2175,9945,Vampires,thechurchenlistsateamofvampire-hunterstohuntdownanddestroyagroupofvampiressearchingforanancientrelicthatwillallowthemtoexistinsunlight.basedonnovelnewmexicopartyvampirehunterrevengepriestchurchskullteamcrucifixcrossrelicvampireslayerturningintoavampiredrinkingbloodactiondramafantasyhorrorthrillerjameswoodsdanielbaldwinsherylleethomasiangriffithmaximilianschelljohncarpent
2176,539,Psycho,"whenlarcenousrealestateclerkmarioncranegoesonthelamwithawadofcashandhopesofstartinganewlife,sheendsupatthenotoriousbatesmotel,wheremanagernormanbatescaresforhishouseboundmother.theplaceseemsquirky,butfine…untilmariondecidestotakeashower.hotelclerkarizonashowerrainmotelmoneysecretarycorpsemurderertheftprivatedetectiveproto-slasherdramahorrorthrilleranthonyperkinsveramilesjohngavinjanetleighmartinbalsamalfredhitchcock"
2177,13596,My Best Friend's Girl,"whendustin'sgirlfriend,alexis,breaksupwithhim,heemployshisbestbuddy,tank,totakeheroutontheworstrebounddateimaginableinthehopesthatitwillsendherrunningbackintohisarms.butwhentankbeginstoreallyfallforalexis,hefindshimselfinanimpossibleposition.datesexbartestfriendshipinsultstripperblondeliarweddinglapdanceduringcreditsstingerromancecomedydanecookkatehudsonalecbaldwinjasonbiggsdiorabairdhowarddeutch"
2178,226857,Endless Love,aprivilegedgirlandacharismaticboy'sinstantdesiresparksaloveaffairmadeonlymorerecklessbyparentstryingtokeepthemapart.teenageromancedramaromancealexpettyfergabriellawilderobertpatrickrhyswakefieldemmarigbyshanafest
2179,13159,Georgia Rule,"georgiarulefollowsarebellious,uncontrollableteenagerwhoishauledoffbyherdysfunctionalmothertospendthesummerwithhergrandmother.herjourneywillleadallthreewomentorevelationsofburiedfamilysecretsandanunderstandingthat-regardlesswhathappens-thetiesthatbindcanneverbebroken.grandmothergranddaughterrelationshippromiscuitymotherdaughterrelationshipsummerteenagerruralveterinaryclinicrebelliousteenagercomedydramaromancejanefondalindsaylohanfelicityhuffmandermotmulroneycaryelwesgarrymarshal"
2180,47941,Under the Rainbow,"inworldwariieralosangeles,themanageroftheculverhotelleaveshisnephewinchargeforaweekend.thenephewchangesthenametothehotelrainbowandoverbookswithroyalty,assassins,secretagents,japanesetourists,andmunchkins(fromthecastof_wizardofoz,the(1939)_).secretserviceagentbrucethorpeandcastingdirectorannieclarkfindromanceamidsttheintrigueandconfusion.comedychevychasecarriefishereveardenjosephmaherrobertdonnersteverash"
2181,526,Ladyhawke,"captainetiennenavarreisamanonwhoseshouldersliesacruelcurse.punishedforlovingeachother,navarremustbecomeawolfbynightwhilsthislover,ladyisabeau,takestheformofahawkbyday.together,withthethiefphilippegaston,theymusttrytooverthrowthecorruptbishopandindoingsobreakthespell.moonmonkswordplaybishopcathedralfalcontwilightsolareclipsethiefadventuredramafantasyromancematthewbroderickrutgerhauermichellepfeifferalfredmolinajohnwoodricharddonn"
2182,22796,Simon Birch,"simonbirchtellsthestoryofjoeandsimon'sheart-warmingjourneyoffriendship.simonbirchwasbornwithaconditionthatmakeshimmuchsmallerthanalltheotherkidsintown.now,duetohiscondition,simonthinksgodmadehimthiswayforareasonandhighlybelievesingod.together,joeandsimongoonajourneyoftrustandfriendshiptofindtheanswerstomanythings.theirfriendshipisputtothetestwhensomeunfortunateeventshappen.illegitimatesoncomedydramafamilyjimcarreyashleyjuddianmichaelsmithjosephmazzellooliverplattmarkstevenjohnson"
2183,2355,Reign Over Me,amanwholosthisfamilyintheseptember11attackonnewyorkcityrunsintohisoldcollegeroommate.rekindlingthefriendshipistheonethingthatappearsabletohelpthemanrecoverfromhisgrief.confidencetraumaleavingone'sfamilychildhoodmemoryairplanewaronterrormusiclossofdaughteralonecowardlinessfamilydramaadamsandlerdoncheadlejadapinkettsmithlivtylersaffronburrowsmikebind
2184,5915,Into the Wild,"thetruestoryoftopstudentandathlete,christophermccandless,whoaftergraduatingfromemoryuniversityin1992,abandonedhispossessions,gavehisentire$24,000savingsaccounttocharityandhitchhikedtoalaskatoliveinthewilderness.malenudityparentskidsrelationshipcampingcuttingthecordself-discoverywildernessbiographybasedontruestorypubichairalaskajourneyadventuredramaemilehirschmarciagayhardenwilliamhurtjenamalonebrianh.dierkerseanpenn"
2185,9842,School for Scoundrels,"ayoungguyshortonluck,enrollsinaclasstobuildconfidencetohelpwinoverthegirlofhisdreams,whichbecomescomplicatedwhenhisteacherhasthesameagenda.datecompetitionlovesicknessmentortrafficpolicemancomedydramaromancebillybobthorntonjonhederjacindabarrettsarahsilvermanmichaelclarkeduncantoddphillip"
2186,61012,Silent Hill: Revelation 3D,"heathermasonandherfatherhavebeenontherun,alwaysonestepaheadofdangerousforcesthatshedoesn'tfullyunderstand,nowontheeveofher18thbirthday,plaguedbyhorrificnightmaresandthedisappearanceofherfather,heatherdiscoversshe'snotwhoshethinkssheis.therevelationleadsherdeeperintoademonicworldthatthreatenstotrapherforever.femaleprotagonistanotherdimensionbasedonvideogamemalloccultritualdarkcarnivalocculttortureaftercreditsstinger3dthrillerhorrormysteryadelaideclemenskitharingtonseanbeancarrie-annemossradhamitchellmichaelj.bassett"
